PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
7;40;2;28;07040002_28_M;2014;6;;N;;N;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;40;2;28;07040002_28_M;2014;7;;N;0.07;V;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N
7;40;2;28;07040002_28_M;2014;8;;N;;N;0.07;V;;N;0.07;V;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N
7;40;2;28;07040002_28_M;2014;9;;N;;N;;N;0.07;V;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;;N;0.07;V;;N;;N;;N;;N;;N;0.07;V;0.0;N
7;40;2;28;07040002_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;0.15;V;;N;;N;;N;;N
7;40;2;28;07040002_28_M;2014;11;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;0.0;N
7;40;2;28;07040002_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;3;28;07040003_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;3;28;07040003_28_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;40;3;28;07040003_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;3;28;07040003_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;40;3;28;07040003_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N
7;40;3;28;07040003_28_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;40;3;28;07040003_28_M;2014;7;;N;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N
7;40;3;28;07040003_28_M;2014;8;;N;;N;0.07;V;;N;0.07;V;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;;N;;N
7;40;3;28;07040003_28_M;2014;9;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.0;N
7;40;3;28;07040003_28_M;2014;10;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N
7;40;3;28;07040003_28_M;2014;11;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;0.07;V;;N;;N;0.07;V;0.0;N
7;40;3;28;07040003_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;6;28;07040006_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;6;28;07040006_28_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;40;6;28;07040006_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;6;28;07040006_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;40;6;28;07040006_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;6;28;07040006_28_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;40;6;28;07040006_28_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;6;28;07040006_28_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;40;6;28;07040006_28_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;40;6;28;07040006_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.67;V;0.31;V;0.84;V;0.37;V;;N;0.14;V;0.39;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V
7;40;6;28;07040006_28_M;2014;11;0.23;V;0.14;V;0.14;V;;N;;N;0.62;V;0.14;V;;N;;N;;N;;N;0.14;V;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;40;6;28;07040006_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;10;1;28;07010001_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;10;1;28;07010001_28_M;2014;2;;N;;N;;N;0.3;V;0.3;V;0.3;V;;N;;N;;N;0.3;V;0.3;V;0.3;V;0.3;V;;N;;N;;N;0.3;V;0.3;V;0.3;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;10;1;28;07010001_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;10;1;28;07010001_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;10;1;28;07010001_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;10;1;28;07010001_28_M;2014;6;;N;0.3;V;0.3;V;0.3;V;0.3;V;;N;;N;;N;0.3;V;0.3;V;0.3;V;0.3;V;;N;;N;;N;0.3;V;0.3;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;10;1;28;07010001_28_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;10;1;28;07010001_28_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;10;1;28;07010001_28_M;2014;9;;N;;N;0.3;V;0.3;V;;N;;N;;N;0.3;V;0.3;V;0.3;V;0.3;V;;N;;N;;N;0.3;V;0.3;V;0.3;V;0.3;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;10;1;28;07010001_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;10;1;28;07010001_28_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;10;1;28;07010001_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;3;1;28;07003001_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;3;1;28;07003001_28_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;3;1;28;07003001_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;3;1;28;07003001_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;3;1;28;07003001_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.21;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;;N;;N;0.14;V;0.14;V;0.14;V
7;3;1;28;07003001_28_M;2014;6;0.14;V;0.14;V;0.14;V;0.14;V;0.18;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;3;1;28;07003001_28_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;3;1;28;07003001_28_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;3;1;28;07003001_28_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;3;1;28;07003001_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;3;1;28;07003001_28_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;3;1;28;07003001_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;15;1;28;07015001_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;15;1;28;07015001_28_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;15;1;28;07015001_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;15;1;28;07015001_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;15;1;28;07015001_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;15;1;28;07015001_28_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;0.0;N
7;15;1;28;07015001_28_M;2014;7;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V
7;15;1;28;07015001_28_M;2014;8;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N
7;15;1;28;07015001_28_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;15;1;28;07015001_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;15;1;28;07015001_28_M;2014;11;;N;;N;;N;0.07;V;;N;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;15;1;28;07015001_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.07;V;0.07;V;;N;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.07;V;0.15;V
7;26;2;28;07026002_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;0.36;V;0.14;V;0.14;V;0.28;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V
7;26;2;28;07026002_28_M;2014;2;0.14;V;0.14;V;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;26;2;28;07026002_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;26;2;28;07026002_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;26;2;28;07026002_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;26;2;28;07026002_28_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;26;2;28;07026002_28_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;26;2;28;07026002_28_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;26;2;28;07026002_28_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;26;2;28;07026002_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;26;2;28;07026002_28_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;26;2;28;07026002_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;1;28;07032001_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;1;28;07032001_28_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;32;1;28;07032001_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;1;28;07032001_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;1;28;07032001_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;1;28;07032001_28_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;1;28;07032001_28_M;2014;7;;N;;N;;N;0.7;V;0.29;V;0.27;V;0.14;V;0.14;V;0.14;V;0.14;V;0.34;V;0.27;V;0.14;V;0.49;V;0.27;V;0.33;V;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V
7;32;1;28;07032001_28_M;2014;8;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;1;28;07032001_28_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;1;28;07032001_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;1;28;07032001_28_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;1;28;07032001_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;2;28;07032002_28_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;2;28;07032002_28_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
7;32;2;28;07032002_28_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;2;28;07032002_28_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;2;28;07032002_28_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;2;28;07032002_28_M;2014;6;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;2;28;07032002_28_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;2;28;07032002_28_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.31;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;;N;;N;;N;0.14;V;0.14;V
7;32;2;28;07032002_28_M;2014;9;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.14;V;0.18;V;0.14;V;0.14;V;0.14;V;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;2;28;07032002_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
7;32;2;28;07032002_28_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
7;32;2;28;07032002_28_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;79;61;28;28079061_28_M;2014;11;;N;;N;0.18;V;0.18;V;0.18;V;;N;;N;;N;;N;;N;0.18;V;0.18;V;0.18;V;;N;;N;;N;;N;0.18;V;0.18;V;0.18;V;0.18;V;0.18;V;0.18;V;;N;0.18;V;0.18;V;0.18;V;;N;;N;;N;;N
28;79;61;28;28079061_28_M;2014;12;0.06;V;0.06;V;0.06;V;;N;;N;;N;;N;;N;0.18;V;0.18;V;0.18;V;;N;;N;;N;0.18;V;0.18;V;0.18;V;;N;0.18;V;0.18;V;0.18;V;;N;0.06;V;0.06;V;0.06;V;;N;;N;;N;;N;;N;;N
28;79;61;28;28079061_28_M;2014;5;;N;;N;;N;;N;;N;0.5;V;0.5;V;0.5;V;;N;;N;;N;;N;0.06;V;0.06;V;0.06;V;;N;;N;;N;0.06;V;0.06;V;0.06;V;;N;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;;N;;N
28;79;61;28;28079061_28_M;2014;6;;N;;N;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;;N;;N;;N;0.07;V;0.07;V;0.07;V;;N;0.07;V;0.07;V;0.07;V;;N;;N
28;79;61;28;28079061_28_M;2014;7;0.07;V;0.07;V;0.07;V;;N;;N;;N;;N;0.07;V;0.07;V;0.07;V;;N;;N;;N;0.07;V;0.07;V;0.07;V;;N;0.06;V;0.06;V;0.06;V;0.06;V;0.06;V;0.06;V;;N;;N;;N;;N;0.06;V;0.06;V;0.06;V;;N
28;79;61;28;28079061_28_M;2014;8;;N;;N;;N;;N;0.06;V;0.06;V;0.06;V;;N;;N;;N;0.06;V;0.06;V;0.06;V;;N;;N;;N;;N;;N;0.06;V;0.06;V;0.06;V;0.06;V;0.06;V;0.06;V;0.06;V;0.06;V;0.06;V;;N;;N;;N;;N
